time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1679558563998863000,733.6248630371093,599.7106365002692,1.2652027505046766,21.68247333327878,47.41057737873186,553.1206363476813,279.8127126868363,4.716206237017698,3.403224318599085,8.506180390143738,2.291345907250688
1679558564998848000,734.6248479003906,599.6805796828121,1.2598048085599296,25.6742946564311,47.41058023522011,553.0905795302242,282.4333801710853,4.714689274086221,3.4053255470813912,8.506164831840053,1.747880874896402
1679558565998831900,735.6248317871094,599.4231680594385,1.2190664425005617,18.755291175944006,47.41059551240911,552.8331679068506,295.603611439671,4.712196630649072,3.4087739653559264,8.506130101255126,2.5734427079688054
1679558566998816800,736.6248166503906,599.3569233920425,1.1955172020725933,17.85459209945583,47.410611706893036,552.7669232394546,297.6276828957875,4.713686862943294,3.406712959863899,8.506090411054851,3.001795064561122
1679558567998800600,737.6248005371094,599.4198869708925,1.223238755312266,24.334333917536977,47.4106138112417,552.8298868183047,291.65626017520515,4.715480637512429,3.4042296323888346,8.506071406115185,2.0799416792292913
1679558568998785500,738.6247856445312,598.8544102599844,0.7441680535962854,132.56903066041122,47.4106040018027,552.2644101073965,214.08880080625448,4.7133414682841765,3.4071908129926625,8.506085241193418,0.2953292376843228
1679558569998769400,739.6247692871094,598.7004272425547,1.0821774148045724,41.01987913217059,47.410592600690485,552.1104270899668,132.10431921804295,4.71427249396777,3.405902506738521,8.50610760125483,1.0844765269814147
1679558570998753000,740.6247529296875,598.9147759750485,1.1995687972302636,36.38754236179494,47.41058458359077,552.3247758224607,125.12899046145529,4.713861065102434,3.4064719126539384,8.506126523991554,1.259539224233272
1679558571998738000,741.6247380371094,599.1793684447184,1.219673233873532,56.26954438430228,47.41058882799676,552.5893682921305,98.17221297233466,4.7133741854268285,3.4071455532367287,8.506132398430282,0.6890980119223844
1679558572998721500,742.6247214355469,599.1625162763521,0.7559617032470605,180,47.410589788346016,552.5725161237642,93.90131049436728,4.7131088772276195,3.407512544978675,8.506127735389434,0
1679558573998706400,743.6247065429687,599.1625162763521,0.7910488203611518,180,47.410589788346016,552.5725161237642,93.90131049436728,4.714547022023292,3.405522487067168,8.506127735389434,0
1679558574998690600,744.6246906738281,599.1625162763521,1.2606353079698234,180,47.410589788346016,552.5725161237642,93.90131049436728,4.716127392011116,3.403333579758421,8.506127735389434,0
1679558575998674400,745.6246743164063,599.1625162763521,0.8799057515762373,180,47.410589788346016,552.5725161237642,93.90131049436728,4.717043377323394,3.402063904343706,8.506127735389434,0
1679558576998659800,746.6246599121093,599.349825296551,1.2237437909048126,12.513358107746441,47.41056029723422,552.7598251439631,112.21578523199076,4.715123810922044,3.4047238479008564,8.50624977134599,4.202650160897147
1679558577998644000,747.6246440429687,599.0832722112536,1.232994677289647,13.389244410354689,47.41055142916673,552.4932720586658,108.45752861778568,4.716874796204984,3.4022976339107998,8.50630140328952,3.952384483021141
1679558578998628000,748.6246281738281,598.9369498901069,1.244476458844846,18.243782392263743,47.41054799610308,552.346949737519,105.64319150344575,4.7170259207466625,3.4020881081760557,8.506327265723415,2.849241994537409
1679558579998612000,749.6246120605468,598.992867236957,0.8966626221851312,180,47.41054917075991,552.4028670843691,107.56657381306182,4.71656443905642,3.402727865260054,8.506317140339032,0
1679558580998596600,750.6245966796876,599.4245577873662,1.1503163325237318,16.840836750040783,47.41051585120142,552.8345576347783,125.48102817224569,4.715569069073888,3.4041071351504866,8.506391324434762,3.3122595304640514
