time,seconds_elapsed,z,y,x
1679068247354694100,0.155694091796875,9.805804252624512,-0.0024296718183904886,0.12877260148525238
1679068247375690000,0.17668994140625,9.805804252624512,-0.0024296711198985577,0.12877257168293
1679068247395458300,0.196458251953125,9.805804252624512,-0.0024296718183904886,0.12877260148525238
1679068247415356400,0.2163564453125,9.805853843688965,-0.03149238973855972,0.12095952033996582
1679068247435497200,0.236497314453125,9.805853843688965,-0.03149239718914032,0.12095954269170761
1679068247455456300,0.256456298828125,9.805479049682617,-0.033903803676366806,0.14772333204746246
1679068247476452400,0.277452392578125,9.805562019348145,-0.04835635796189308,0.13789260387420654
1679068247496471300,0.29747119140625,9.805562019348145,-0.04835635796189308,0.13789260387420654
1679068247516388600,0.317388671875,9.805562019348145,-0.04835635796189308,0.13789260387420654
1679068247536407600,0.337407470703125,9.805562019348145,-0.04835635796189308,0.13789260387420654
1679068247556340200,0.35734033203125,9.805551528930664,-0.03401978313922882,0.1427660435438156
1679068247576359200,0.377359130859375,9.805231094360352,-0.048484135419130325,0.15960796177387238
1679068247596379100,0.397379150390625,9.805595397949219,-0.04837482050061226,0.1354306936264038
1679068247616337200,0.417337158203125,9.805595397949219,-0.04837482050061226,0.1354306936264038
1679068247636357000,0.437357177734375,9.805646896362305,-0.0361674427986145,0.13555218279361725
1679068247656376300,0.457376220703125,9.805646896362305,-0.0361674465239048,0.13555218279361725
1679068247676335000,0.477335205078125,9.80585765838623,-0.03865355625748634,0.11846861243247986
1679068247696354300,0.497354248046875,9.805669784545898,-0.046067818999290466,0.13077116012573242
1679068247717350100,0.51835009765625,9.805850982666016,-0.045981552451848984,0.11640733480453491
1679068247737370000,0.5383701171875,9.805646896362305,-0.036282941699028015,0.13549847900867462
1679068247757328100,0.558328125,9.805887222290039,-0.01930425316095352,0.12079811841249466
1679068247777347300,0.578347412109375,9.805523872375488,-0.041174307465553284,0.14281128346920013
1679068247797367300,0.5983671875,9.805693626403809,-0.04109916090965271,0.13060462474822998
1679068247817325300,0.6183251953125,9.805693626403809,-0.04109916836023331,0.13060462474822998
1679068247837345300,0.63834521484375,9.805694580078125,-0.04109916463494301,0.1306046098470688
1679068247857364200,0.6583642578125,9.805694580078125,-0.04109916090965271,0.1306046098470688
1679068247878360300,0.6793603515625,9.805694580078125,-0.04109916090965271,0.1306046098470688
1679068247899356200,0.700356201171875,9.805694580078125,-0.04109916836023331,0.13060463964939117
1679068247919376100,0.720376220703125,9.805694580078125,-0.041099149733781815,0.13060462474822998
1679068247939334100,0.740334228515625,9.805615425109863,-0.03371952101588249,0.13836213946342468
1679068247960330200,0.761330322265625,9.805673599243164,-0.04580288007855415,0.1305937021970749
1679068247981326000,0.782326171875,9.80594253540039,-0.019376887008547783,0.1161963939666748
1679068248001346300,0.80234619140625,9.805497169494629,-0.048280030488967896,0.1424485743045807
1679068248021365200,0.822365234375,9.805729866027832,-0.04099102318286896,0.12794004380702972
1679068248042361000,0.843361083984375,9.805957794189453,-0.004763636738061905,0.11644917726516724
1679068248063357200,0.864357177734375,9.80531120300293,-0.0483541302382946,0.1546398103237152
1679068248083377200,0.884377197265625,9.805761337280273,-0.03143994137644768,0.12818898260593414
1679068248103335200,0.904335205078125,9.805761337280273,-0.031439945101737976,0.12818898260593414
1679068248124331300,0.925331298828125,9.805305480957031,-0.04108015447854996,0.15709355473518372
1679068248145327000,0.9463271484375,9.805486679077148,-0.0411376878619194,0.14536595344543457
1679068248165347300,0.966347412109375,9.805486679077148,-0.041137684136629105,0.14536596834659576
1679068248185369000,0.986369140625,9.80559253692627,-0.04847659170627594,0.1356106400489807
1679068248205266200,1.00626611328125,9.80540943145752,-0.033841803669929504,0.1523067057132721
1679068248225347300,1.026347412109375,9.805618286132812,-0.04353918135166168,0.13544721901416779
1679068248247381200,1.04838134765625,9.805618286132812,-0.043539173901081085,0.13544721901416779
1679068248267339300,1.06833935546875,9.805778503417969,-0.04354909062385559,0.12324021011590958
1679068248287358200,1.088358154296875,9.805559158325195,-0.04114178940653801,0.14033497869968414
1679068248307378200,1.108378173828125,9.805712699890137,-0.04352179169654846,0.12836216390132904
1679068248327336200,1.128336181640625,9.805713653564453,-0.043521784245967865,0.12836214900016785
1679068248347356200,1.148356201171875,9.805712699890137,-0.043521784245967865,0.12836216390132904
1679068248368352300,1.169352294921875,9.805713653564453,-0.04327074810862541,0.12839974462985992
1679068248388371200,1.18937109375,9.805713653564453,-0.04327075555920601,0.12839974462985992
1679068248409367300,1.2103671875,9.80571460723877,-0.04307375103235245,0.12845905125141144
1679068248429326000,1.230326171875,9.805713653564453,-0.04307374730706215,0.12845905125141144
1679068248449345300,1.25034521484375,9.80571460723877,-0.04307374730706215,0.12845905125141144
1679068248469365200,1.270365234375,9.80571460723877,-0.04307374730706215,0.12845905125141144
1679068248490361000,1.291361083984375,9.80571460723877,-0.0427425354719162,0.12854266166687012
1679068248511357200,1.312357177734375,9.805712699890137,-0.04250175505876541,0.1287151426076889
1679068248533330200,1.334330078125,9.805713653564453,-0.042295895516872406,0.1287306249141693
1679068248553349000,1.35434912109375,9.805713653564453,-0.042295899242162704,0.1287306398153305
1679068248574345200,1.37534521484375,9.80571460723877,-0.042295895516872406,0.1287306249141693
1679068248594365200,1.395365234375,9.805713653564453,-0.042295895516872406,0.1287306249141693
1679068248616337200,1.417337158203125,9.80571460723877,-0.042295895516872406,0.1287306249141693
1679068248636357000,1.437357177734375,9.805713653564453,-0.042295902967453,0.1287306249141693
1679068248656376300,1.457376220703125,9.805713653564453,-0.0422959104180336,0.1287306398153305
