time,seconds_elapsed,relativeAltitude,pressure
1679068247530776800,0.33177685546875,0,947.7744140625
1679068247711745800,0.512745849609375,0.28802490234375,947.741455078125
1679068247893751800,0.694751708984375,0.3857421875,947.73046875
1679068248077772800,0.878772705078125,0.49676513671875,947.7177734375
1679068248261734700,1.062734619140625,0.77154541015625,947.6865234375
1679068248443740700,1.24474072265625,0.85870361328125,947.6767578125
1679068248630752800,1.431752685546875,0.97235107421875,947.663818359375
1679068248810744800,1.611744873046875,1.0146484375,947.658935546875
1679068248991774700,1.792774658203125,1.011962890625,947.6591796875
1679068249173660700,1.97466064453125,0.99346923828125,947.661376953125
1679068249356765700,2.157765625,0.998779296875,947.66064453125
1679068249536697600,2.337697509765625,1.01727294921875,947.658447265625
1679068249718703600,2.51970361328125,1.0067138671875,947.65966796875
1679068249899733800,2.700733642578125,1.09918212890625,947.649169921875
1679068250081739800,2.88273974609375,1.14410400390625,947.64404296875
1679068250262772700,3.063772705078125,1.088623046875,947.650390625
1679068250443740700,3.24474072265625,1.22601318359375,947.634765625
1679068250625747700,3.426747802734375,1.1546630859375,947.64306640625
1679068250806777600,3.607777587890625,1.268310546875,947.6298828125
1679068250988722700,3.78972265625,1.25244140625,947.6318359375
1679068251168717800,3.9697177734375,1.2154541015625,947.635986328125
1679068251352737800,4.15373779296875,1.1864013671875,947.639404296875
1679068251537734700,4.338734619140625,1.21014404296875,947.63671875
1679068251719741700,4.52074169921875,1.11767578125,947.647216796875
1679068251899733800,4.700733642578125,1.0965576171875,947.649658203125
1679068252080763600,4.881763671875,1.08331298828125,947.651123046875
1679068252261673700,5.062673828125,1.03045654296875,947.656982421875
1679068252441726700,5.242726806640625,1.1044921875,947.648681640625
1679068252622756600,5.423756591796875,1.07275390625,947.65234375
1679068252802748700,5.603748779296875,0.97235107421875,947.66357421875
1679068252984755700,5.785755615234375,0.84552001953125,947.677978515625
1679068253165723600,5.9667236328125,0.9459228515625,947.666748046875
1679068253346756600,6.147756591796875,0.89306640625,947.672607421875
1679068253529739800,6.33073974609375,0.85870361328125,947.6767578125
1679068253710768600,6.5117685546875,0.79266357421875,947.68408203125
1679068253894728700,6.695728759765625,0.84552001953125,947.677978515625
1679068254078748700,6.879748779296875,0.8560791015625,947.677001953125
1679068254258743800,7.059743896484375,0.89306640625,947.6728515625
1679068254439773700,7.240773681640625,0.83233642578125,947.6796875
1679068254620559600,7.4215595703125,0.850830078125,947.677490234375
1679068254800734700,7.601734619140625,0.91424560546875,947.67041015625
1679068254983717600,7.784717529296875,0.95123291015625,947.666015625
1679068255164747800,7.965747802734375,0.99346923828125,947.661376953125
1679068255350723600,8.1517236328125,1.07537841796875,947.65185546875
1679068255531753700,8.332753662109376,1.20489501953125,947.63720703125
1679068255712722700,8.51372265625,1.2313232421875,947.63427734375
1679068255893751800,8.694751708984375,1.29205322265625,947.627197265625
1679068256074720800,8.875720703125,1.38189697265625,947.6171875
1679068256255753700,9.056753662109376,1.27618408203125,947.629150390625
1679068256435745800,9.236745849609376,1.3052978515625,947.625732421875
1679068256617751800,9.418751708984376,1.22601318359375,947.635009765625
1679068256798720800,9.599720703125,1.18902587890625,947.63916015625
1679068256981764600,9.7827646484375,1.16522216796875,947.641845703125
1679068257162733800,9.96373388671875,1.13616943359375,947.64501953125
1679068257344681700,10.145681640625,1.056884765625,947.654052734375
1679068257527725800,10.328725830078126,1.03045654296875,947.6572265625
1679068257710768600,10.5117685546875,1.0225830078125,947.657958984375
1679068257896681700,10.697681640625,1.08599853515625,947.65087890625
1679068258079725800,10.880725830078125,1.11767578125,947.647216796875
1679068258259659800,11.06065966796875,1.1044921875,947.648681640625
1679068258442764800,11.243764892578126,1.1995849609375,947.6376953125
1679068258623733800,11.424733642578126,1.3502197265625,947.62060546875
1679068258806777600,11.607777587890626,1.429443359375,947.61181640625
1679068258987745800,11.788745849609375,1.36602783203125,947.618896484375
1679068259170487800,11.97148779296875,1.3951416015625,947.615478515625
1679068259350723600,12.1517236328125,1.3052978515625,947.625732421875
1679068259532729600,12.3337294921875,1.41888427734375,947.61279296875
1679068259715773700,12.516773681640625,1.384521484375,947.61669921875
1679068259895766800,12.696766845703126,1.27886962890625,947.62890625
1679068260075758600,12.876758544921875,1.2313232421875,947.63427734375
1679068260255753700,13.056753662109376,1.1546630859375,947.642822265625
1679068260436660700,13.23766064453125,1.1864013671875,947.639404296875
1679068260617568800,13.41856884765625,1.17578125,947.640625
1679068260798720800,13.599720703125,1.2603759765625,947.630859375
1679068260980726800,13.781726806640625,1.2576904296875,947.63134765625
1679068261164747800,13.965747802734375,1.27618408203125,947.629150390625
1679068261346756600,14.147756591796876,1.36871337890625,947.61865234375
1679068261529739800,14.33073974609375,1.490234375,947.604736328125
1679068261711745800,14.512745849609376,1.609130859375,947.59130859375
1679068261896681700,14.697681640625,1.68310546875,947.582763671875
1679068262077772800,14.878772705078125,1.69366455078125,947.581787109375
1679068262260757800,15.0617578125,1.8126220703125,947.568115234375
1679068262441726700,15.242726806640626,1.81787109375,947.5673828125
1679068262621718800,15.42271875,1.8258056640625,947.566650390625
1679068262805739800,15.60673974609375,1.77032470703125,947.57275390625
1679068262987745800,15.788745849609375,1.7359619140625,947.576904296875
1679068263169693700,15.970693603515626,1.64349365234375,947.58740234375
1679068263349746700,16.15074658203125,1.6778564453125,947.58349609375
1679068263530776800,16.33177685546875,1.73333740234375,947.5771484375
1679068263710707700,16.511707763671875,1.69366455078125,947.581787109375
1679068263892653800,16.69365380859375,1.69635009765625,947.581298828125
1679068264072767700,16.873767822265624,1.65667724609375,947.585693359375
1679068264255753700,17.056753662109376,1.6329345703125,947.588623046875
1679068264438735600,17.239735595703124,1.6170654296875,947.59033203125
1679068264619765800,17.420765869140624,1.65142822265625,947.58642578125
1679068264801772800,17.602772705078124,1.56158447265625,947.5966796875
1679068264984755700,17.785755615234375,1.5272216796875,947.6005859375
1679068265164747800,17.965747802734374,1.474365234375,947.606689453125
1679068265345718800,18.14671875,1.53253173828125,947.60009765625
1679068265528762600,18.3297626953125,1.65667724609375,947.585693359375
1679068265710768600,18.5117685546875,1.68841552734375,947.582275390625
1679068265893751800,18.694751708984374,1.70953369140625,947.579833984375
1679068266074720800,18.875720703125,1.71484375,947.5791015625
1679068266256729600,19.0577294921875,1.66729736328125,947.584716796875
1679068266437759700,19.238759765625,1.5880126953125,947.59375
1679068266618728700,19.419728759765626,1.6038818359375,947.591796875
1679068266802748700,19.603748779296875,1.5430908203125,947.598876953125
1679068266982740700,19.78374072265625,1.50872802734375,947.6025390625
1679068267164747800,19.965747802734374,1.42681884765625,947.612060546875
1679068267346756600,20.147756591796874,1.43475341796875,947.611083984375
1679068267529739800,20.33073974609375,1.41094970703125,947.61376953125
1679068267710768600,20.5117685546875,1.474365234375,947.606689453125
1679068267890761700,20.69176171875,1.44793701171875,947.609619140625
1679068268071729700,20.872729736328125,1.5430908203125,947.598876953125
1679068268252762600,21.0537626953125,1.52197265625,947.60107421875
1679068268434768600,21.2357685546875,1.5430908203125,947.5986328125
1679068268614577700,21.41557763671875,1.65936279296875,947.58544921875
1679068268801772800,21.602772705078124,1.669921875,947.584228515625
1679068268987745800,21.788745849609374,1.69366455078125,947.581787109375
1679068269169449700,21.97044970703125,1.7650146484375,947.573486328125
1679068269349746700,22.15074658203125,1.72540283203125,947.578125
1679068269532729600,22.3337294921875,1.66729736328125,947.58447265625
1679068269718764800,22.519764892578124,1.69366455078125,947.581787109375
1679068269900770800,22.701770751953124,1.69366455078125,947.58154296875
1679068270084669700,22.885669677734374,1.6011962890625,947.59228515625
1679068270267776800,23.06877685546875,1.56158447265625,947.5966796875
1679068270448745700,23.249745849609376,1.4981689453125,947.60400390625
1679068270628737800,23.42973779296875,1.48760986328125,947.60498046875
1679068270812758800,23.6137587890625,1.5140380859375,947.60205078125
1679068270993544700,23.794544677734375,1.52197265625,947.60107421875
1679068271176712700,23.977712646484374,1.474365234375,947.6064453125
1679068271358719700,24.1597197265625,1.44268798828125,947.610107421875
1679068271539748600,24.34074853515625,1.52459716796875,947.600830078125
1679068271720717800,24.5217177734375,1.416259765625,947.61328125
1679068271900770800,24.701770751953124,1.490234375,947.604736328125
1679068272083570700,24.88457080078125,1.52197265625,947.60107421875
1679068272267776800,25.06877685546875,1.50872802734375,947.6025390625
1679068272451736800,25.25273681640625,1.46380615234375,947.607666015625
1679068272636733700,25.437733642578124,1.58538818359375,947.593994140625
1679068272818739700,25.61973974609375,1.5721435546875,947.595458984375
1679068273004774700,25.805774658203124,1.62237548828125,947.589599609375
1679068273185745700,25.98674560546875,1.55364990234375,947.59765625
1679068273367752700,26.168752685546874,1.474365234375,947.606689453125
1679068273550735600,26.351735595703126,1.49554443359375,947.604248046875
1679068273734755600,26.535755615234375,1.61175537109375,947.591064453125
1679068273916762600,26.7177626953125,1.551025390625,947.597900390625
1679068274097730800,26.898730712890625,1.49285888671875,947.6044921875
1679068274280777700,27.08177783203125,1.47967529296875,947.60595703125
1679068274460769800,27.261769775390626,1.49285888671875,947.6044921875
1679068274641738800,27.44273876953125,1.62762451171875,947.589111328125
1679068274824721700,27.6257216796875,1.56683349609375,947.595947265625
1679068275005751800,27.806751708984375,1.55364990234375,947.59765625
1679068275187760600,27.9887607421875,1.53253173828125,947.599853515625
1679068275368728800,28.169728759765626,1.519287109375,947.601318359375
1679068275551772700,28.352772705078124,1.53778076171875,947.599365234375
1679068275735732700,28.536732666015624,1.54571533203125,947.598388671875
1679068275917738800,28.71873876953125,1.400390625,947.614990234375
1679068276100721700,28.9017216796875,1.41888427734375,947.61279296875
1679068276281692700,29.082692626953126,1.45855712890625,947.6083984375
1679068276462722800,29.263722900390626,1.490234375,947.604736328125
1679068276646743800,29.447743896484376,1.50079345703125,947.603515625
1679068276830763800,29.631763671875,1.39776611328125,947.615234375
1679068277015760600,29.8167607421875,1.236572265625,947.6337890625
1679068277198746600,29.99974658203125,1.265625,947.63037109375
1679068277378738700,30.17973876953125,1.29998779296875,947.62646484375
1679068277559768800,30.360768798828126,1.313232421875,947.624755859375
1679068277741774600,30.542774658203125,1.339599609375,947.621826171875
1679068277923720700,30.724720703125,1.38983154296875,947.6162109375
1679068278107679700,30.9086796875,1.50079345703125,947.603515625
1679068278288772600,31.089772705078126,1.5880126953125,947.59375
1679068278469741800,31.270741943359376,1.72802734375,947.57763671875
1679068278650771700,31.451771728515624,1.66729736328125,947.584716796875
1679068278831740700,31.63274072265625,1.73333740234375,947.5771484375
1679068279012770800,31.813770751953125,1.74127197265625,947.576171875
1679068279195755800,31.996755859375,1.68048095703125,947.5830078125
1679068279376724700,32.17772485351563,1.74127197265625,947.576171875
1679068279559768800,32.360768798828126,1.65142822265625,947.58642578125
1679068279742751700,32.543751708984374,1.56158447265625,947.5966796875
