time,seconds_elapsed,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1679068585146172200,337.94717211914065,4.63100004196167,0.8840544819831848,131.03443908691406,592.4025866983127,8.5126711,47.4072876
1679068585677543000,338.47854296875,4.61899995803833,0.8477914929389954,139.61297607421875,592.4025866983127,8.5126795,47.4072808
1679068586238154000,339.0391540527344,4.586999893188477,0.877448558807373,146.61741638183594,592.234443492771,8.5126799,47.4072786
1679068586768182000,339.5691821289063,4.590000152587891,0.8972824811935425,152.80198669433594,592.234443492771,8.5126827,47.4072737
1679068587330195000,340.13119482421877,4.559999942779541,0.9790121912956238,156.65940856933594,592.3437908510109,8.5126845,47.4072693
1679068587858148000,340.6591481933594,4.570000171661377,1.02725350856781,157.81260681152344,592.0602358859937,8.5126869,47.4072648
1679068588382197000,341.1831970214844,4.53000020980835,1.060373067855835,157.7289581298828,592.0602358859937,8.5126903,47.4072597
1679068588886163000,341.68716284179686,4.4710001945495605,1.0805226564407349,157.5902099609375,591.9949089590165,8.5126933,47.4072551
1679068589927000000,342.728,4.5229997634887695,1.056118130683899,156.93431091308594,591.9949089590165,8.5126987,47.4072472
1679068590481000000,343.282,4.566999912261963,1.0084632635116577,155.6366424560547,591.9709558789498,8.5127058,47.4072376
1679068590984163000,343.7851630859375,4.578999996185303,0.9988623857498169,155.8463592529297,591.9709558789498,8.5127088,47.4072339
1679068592040071200,344.8410712890625,4.636000156402588,1.0049320459365845,156.7482452392578,591.9143397776878,8.5127145,47.4072252
1679068592565158100,345.366158203125,4.685999870300293,1.0082252025604248,156.92909240722656,591.8185287778336,8.5127188,47.4072179
1679068593104324600,345.90532470703124,4.6570000648498535,1.016831398010254,157.2030792236328,591.7836886834881,8.5127212,47.4072138
1679068593614115300,346.415115234375,4.6539998054504395,1.0272831916809082,157.08775329589844,591.7836886834881,8.5127262,47.4072053
1679068594122109400,346.923109375,4.619999885559082,1.0702171325683594,156.49026489257812,591.7532037187269,8.5127294,47.4072003
1679068594664951600,347.46595166015624,4.60699987411499,1.100846529006958,155.8052978515625,591.7009440349053,8.5127336,47.407194
1679068595170934500,347.9719345703125,4.605000019073486,1.1090909242630005,155.67935180664062,591.7009440349053,8.5127352,47.407192
1679068595673923600,348.4749235839844,4.617000102996826,1.0712075233459473,155.3594512939453,591.5920707312645,8.5127434,47.4071803
1679068596199986700,349.0009865722656,4.60099983215332,1.0538703203201294,155.3043212890625,591.5920707312645,8.5127447,47.407178
1679068596752000000,349.553,4.616000175476074,1.0428760051727295,155.06640625,591.5920707312645,8.512748,47.4071726
1679068597783908600,350.58490869140627,4.629000186920166,1.030418038368225,153.82374572753906,591.4396504618566,8.5127556,47.4071617
1679068598345921500,351.14692163085937,4.703000068664551,1.058366298675537,151.9866180419922,591.3852153173799,8.5127607,47.4071547
1679068598871982600,351.6729826660156,4.724999904632568,1.0798386335372925,150.76332092285156,591.3852153173799,8.512764,47.4071501
1679068599379979800,352.18097973632814,4.795000076293945,1.0926464796066284,149.7664794921875,591.3852153173799,8.5127683,47.4071433
1679068599888766700,352.6897666015625,4.814000129699707,1.1003401279449463,148.91897583007812,591.3961023182321,8.5127703,47.4071401
1679068600416966700,353.21796655273437,4.853000164031982,1.0262798070907593,147.8627166748047,591.3961023182321,8.5127774,47.4071292
1679068600944980700,353.7459807128906,4.859000205993652,1.0078045129776,147.45828247070312,591.2567497662026,8.5127779,47.4071277
1679068601468907800,354.2699077148437,4.872000217437744,1.0316194295883179,146.59791564941406,591.2567497662026,8.5127818,47.4071221
1679068601993991700,354.79499169921877,4.873000144958496,1.057359218597412,146.0636749267578,591.2088478569957,8.5127834,47.4071201
1679068603077938400,355.8789384765625,4.873000144958496,1.0846107006072998,144.34921264648438,591.2088478569957,8.5127924,47.4071106
1679068603590940400,356.3919404296875,4.863999843597412,1.0530890226364136,142.54896545410156,591.2088478569957,8.5127983,47.4071048
1679068604144973800,356.94597387695313,4.796000003814697,1.0338753461837769,141.30099487304688,591.2480403079749,8.5128032,47.4071006
1679068604667905500,357.46890551757815,4.735000133514404,1.0028890371322632,140.0742645263672,591.2480403079749,8.512809,47.4070959
1679068605197935600,357.998935546875,4.702000141143799,0.9872636198997498,139.14292907714844,591.2632818657606,8.5128129,47.4070928
1679068605741940500,358.5429404296875,4.64900016784668,0.9738323092460632,137.92831420898438,591.2632818657606,8.5128235,47.4070849
1679068606264908500,359.0659084472656,4.5970001220703125,0.9417629837989807,136.34454345703125,591.2807008225961,8.5128282,47.4070823
1679068606774855700,359.57585571289064,4.610000133514404,0.9206055998802185,135.24490356445312,591.2807008225961,8.5128335,47.4070791
1679068607826857500,360.627857421875,4.539000034332275,0.9064924716949463,134.0604705810547,591.2741687095776,8.5128442,47.4070729
1679068608370825000,361.17182495117186,4.533999919891357,0.9762789607048035,133.2692413330078,591.2741687095776,8.5128532,47.4070683
1679068608895848000,361.69684790039065,4.550000190734863,1.018927812576294,133.2718963623047,591.1565915383497,8.5128578,47.4070659
1679068609404000000,362.205,4.572999954223633,1.0655070543289185,132.81617736816406,591.1565915383497,8.5128647,47.4070623
1679068609968846000,362.76984619140626,4.5980000495910645,1.097691535949707,132.97283935546875,591.1565915383497,8.5128745,47.4070567
1679068610512854000,363.3138540039063,4.605000019073486,1.0551097393035889,133.4034881591797,590.9649878003504,8.5128878,47.4070489
1679068611037720000,363.83871997070315,4.603000164031982,1.0257177352905273,133.65037536621094,590.9519240672703,8.5128932,47.4070454
1679068611544679000,364.34567895507814,4.59499979019165,1.0481431484222412,133.64395141601562,590.9519240672703,8.5128992,47.4070416
1679068612053711000,364.85471118164065,4.5929999351501465,1.0708551406860352,133.8106231689453,590.9628105101003,8.5129046,47.4070381
1679068612558778000,365.3597780761719,4.576000213623047,1.0358424186706543,134.1834259033203,590.9628105101003,8.5129123,47.4070331
1679068613066772000,365.86777197265627,4.579999923706055,1.0134295225143433,134.5343017578125,590.9867607336814,8.5129164,47.4070305
1679068613591737000,366.3927370605469,4.577000141143799,1.0007035732269287,134.5038604736328,590.9867607336814,8.5129247,47.4070255
1679068614124336400,366.92533642578127,4.51800012588501,1.009596347808838,134.08580017089844,591.0477252453537,8.51293,47.4070229
1679068614664688000,367.4656882324219,4.453000068664551,1.0762038230895996,134.2643585205078,591.0477252453537,8.5129415,47.4070164
1679068615190663200,367.9916630859375,4.422999858856201,1.1057994365692139,134.79856872558594,590.9954699227145,8.5129435,47.4070155
1679068615696704300,368.49770434570314,4.376999855041504,1.084355354309082,136.12081909179688,590.9432149230981,8.5129567,47.4070069
1679068616241688300,369.0426882324219,4.3460001945495605,1.103222131729126,136.60699462890625,590.9432149230981,8.5129595,47.4070052
1679068616747669200,369.5486691894531,4.361999988555908,1.116776466369629,137.2914276123047,590.9432149230981,8.512966,47.4070006
1679068617254689300,370.05568920898435,4.328000068664551,1.1293038129806519,137.64492797851562,590.8866057046971,8.5129724,47.4069963
1679068617800647200,370.6016472167969,4.357999801635742,1.1362965106964111,137.50599670410156,590.8866057046971,8.5129791,47.4069917
